Document_Party_Role_ID,Document_ID,Role_Code,Party_ID,Party_Name,Department_Name,Person_Name,Position_Name,Contact,Snapshot_Basis
DOC-20210328-0024:ISSUER,DOC-20210328-0024,ISSUER,BUS-000,株式会社くらし日用品,営業管理部,山田 花子,売掛金担当,,document-time-fictional-demo
DOC-20210328-0024:RECIPIENT,DOC-20210328-0024,RECIPIENT,C-13,阿部商事株式会社,経理部,田中 誠,買掛金担当,,document-time-fictional-demo
DOC-20210515-0009:ISSUER,DOC-20210515-0009,ISSUER,BANK-MIZUHO,みずほ銀行,みずほ本店,入出金通知担当,担当,,document-time-fictional-demo
DOC-20210515-0009:RECIPIENT,DOC-20210515-0009,RECIPIENT,BUS-000,株式会社くらし日用品,経理部,鈴木 太郎,出納担当,,document-time-fictional-demo
DOC-20210228-0020:ISSUER,DOC-20210228-0020,ISSUER,BUS-000,株式会社くらし日用品,営業管理部,山田 花子,売掛金担当,,document-time-fictional-demo
DOC-20210228-0020:RECIPIENT,DOC-20210228-0020,RECIPIENT,C-14,株式会社藤田,経理部,伊藤 直子,買掛金担当,,document-time-fictional-demo
DOC-20210410-0004:ISSUER,DOC-20210410-0004,ISSUER,BANK-MIZUHO,みずほ銀行,みずほ本店,入出金通知担当,担当,,document-time-fictional-demo
DOC-20210410-0004:RECIPIENT,DOC-20210410-0004,RECIPIENT,BUS-000,株式会社くらし日用品,経理部,鈴木 太郎,出納担当,,document-time-fictional-demo
DOC-20210228-0021:ISSUER,DOC-20210228-0021,ISSUER,BUS-000,株式会社くらし日用品,営業管理部,山田 花子,売掛金担当,,document-time-fictional-demo
DOC-20210228-0021:RECIPIENT,DOC-20210228-0021,RECIPIENT,C-14,株式会社藤田,経理部,伊藤 直子,買掛金担当,,document-time-fictional-demo
DOC-20210410-0005:ISSUER,DOC-20210410-0005,ISSUER,BANK-MIZUHO,みずほ銀行,みずほ本店,入出金通知担当,担当,,document-time-fictional-demo
DOC-20210410-0005:RECIPIENT,DOC-20210410-0005,RECIPIENT,BUS-000,株式会社くらし日用品,経理部,鈴木 太郎,出納担当,,document-time-fictional-demo
DOC-20210328-0025:ISSUER,DOC-20210328-0025,ISSUER,BUS-000,株式会社くらし日用品,営業管理部,山田 花子,売掛金担当,,document-time-fictional-demo
DOC-20210328-0025:RECIPIENT,DOC-20210328-0025,RECIPIENT,C-14,株式会社藤田,経理部,伊藤 直子,買掛金担当,,document-time-fictional-demo
DOC-20210510-0004:ISSUER,DOC-20210510-0004,ISSUER,BANK-MIZUHO,みずほ銀行,みずほ本店,入出金通知担当,担当,,document-time-fictional-demo
DOC-20210510-0004:RECIPIENT,DOC-20210510-0004,RECIPIENT,BUS-000,株式会社くらし日用品,経理部,鈴木 太郎,出納担当,,document-time-fictional-demo
DOC-20210328-0026:ISSUER,DOC-20210328-0026,ISSUER,BUS-000,株式会社くらし日用品,営業管理部,山田 花子,売掛金担当,,document-time-fictional-demo
DOC-20210328-0026:RECIPIENT,DOC-20210328-0026,RECIPIENT,C-14,株式会社藤田,経理部,伊藤 直子,買掛金担当,,document-time-fictional-demo
DOC-20210510-0005:ISSUER,DOC-20210510-0005,ISSUER,BANK-MIZUHO,みずほ銀行,みずほ本店,入出金通知担当,担当,,document-time-fictional-demo
DOC-20210510-0005:RECIPIENT,DOC-20210510-0005,RECIPIENT,BUS-000,株式会社くらし日用品,経理部,鈴木 太郎,出納担当,,document-time-fictional-demo
DOC-20210328-0027:ISSUER,DOC-20210328-0027,ISSUER,BUS-000,株式会社くらし日用品,営業管理部,山田 花子,売掛金担当,,document-time-fictional-demo
DOC-20210328-0027:RECIPIENT,DOC-20210328-0027,RECIPIENT,C-14,株式会社藤田,経理部,伊藤 直子,買掛金担当,,document-time-fictional-demo
DOC-20210531-0060:ISSUER,DOC-20210531-0060,ISSUER,C-14,株式会社藤田,経理部,伊藤 直子,買掛金担当,,document-time-fictional-demo
DOC-20210531-0060:RECIPIENT,DOC-20210531-0060,RECIPIENT,BUS-000,株式会社くらし日用品,営業管理部,山田 花子,売掛金担当,,document-time-fictional-demo
DOC-20210328-0028:ISSUER,DOC-20210328-0028,ISSUER,BUS-000,株式会社くらし日用品,営業管理部,山田 花子,売掛金担当,,document-time-fictional-demo
DOC-20210328-0028:RECIPIENT,DOC-20210328-0028,RECIPIENT,C-14,株式会社藤田,経理部,伊藤 直子,買掛金担当,,document-time-fictional-demo
DOC-20210531-0063:ISSUER,DOC-20210531-0063,ISSUER,C-14,株式会社藤田,経理部,伊藤 直子,買掛金担当,,document-time-fictional-demo
DOC-20210531-0063:RECIPIENT,DOC-20210531-0063,RECIPIENT,BUS-000,株式会社くらし日用品,営業管理部,山田 花子,売掛金担当,,document-time-fictional-demo
DOC-20210228-0022:ISSUER,DOC-20210228-0022,ISSUER,BUS-000,株式会社くらし日用品,営業管理部,山田 花子,売掛金担当,,document-time-fictional-demo
DOC-20210228-0022:RECIPIENT,DOC-20210228-0022,RECIPIENT,C-19,株式会社ミナミ,経理部,伊藤 直子,買掛金担当,,document-time-fictional-demo
DOC-20210410-0001:ISSUER,DOC-20210410-0001,ISSUER,BANK-MIZUHO,みずほ銀行,みずほ本店,入出金通知担当,担当,,document-time-fictional-demo
DOC-20210410-0001:RECIPIENT,DOC-20210410-0001,RECIPIENT,BUS-000,株式会社くらし日用品,経理部,鈴木 太郎,出納担当,,document-time-fictional-demo
DOC-20210228-0023:ISSUER,DOC-20210228-0023,ISSUER,BUS-000,株式会社くらし日用品,営業管理部,山田 花子,売掛金担当,,document-time-fictional-demo
DOC-20210228-0023:RECIPIENT,DOC-20210228-0023,RECIPIENT,C-19,株式会社ミナミ,経理部,伊藤 直子,買掛金担当,,document-time-fictional-demo
DOC-20210410-0002:ISSUER,DOC-20210410-0002,ISSUER,BANK-MIZUHO,みずほ銀行,みずほ本店,入出金通知担当,担当,,document-time-fictional-demo
DOC-20210410-0002:RECIPIENT,DOC-20210410-0002,RECIPIENT,BUS-000,株式会社くらし日用品,経理部,鈴木 太郎,出納担当,,document-time-fictional-demo
DOC-20210328-0029:ISSUER,DOC-20210328-0029,ISSUER,BUS-000,株式会社くらし日用品,営業管理部,山田 花子,売掛金担当,,document-time-fictional-demo
DOC-20210328-0029:RECIPIENT,DOC-20210328-0029,RECIPIENT,C-19,株式会社ミナミ,経理部,伊藤 直子,買掛金担当,,document-time-fictional-demo
DOC-20210510-0001:ISSUER,DOC-20210510-0001,ISSUER,BANK-MIZUHO,みずほ銀行,みずほ本店,入出金通知担当,担当,,document-time-fictional-demo
DOC-20210510-0001:RECIPIENT,DOC-20210510-0001,RECIPIENT,BUS-000,株式会社くらし日用品,経理部,鈴木 太郎,出納担当,,document-time-fictional-demo
DOC-20210328-0030:ISSUER,DOC-20210328-0030,ISSUER,BUS-000,株式会社くらし日用品,営業管理部,山田 花子,売掛金担当,,document-time-fictional-demo
DOC-20210328-0030:RECIPIENT,DOC-20210328-0030,RECIPIENT,C-19,株式会社ミナミ,経理部,伊藤 直子,買掛金担当,,document-time-fictional-demo
DOC-20210510-0002:ISSUER,DOC-20210510-0002,ISSUER,BANK-MIZUHO,みずほ銀行,みずほ本店,入出金通知担当,担当,,document-time-fictional-demo
DOC-20210510-0002:RECIPIENT,DOC-20210510-0002,RECIPIENT,BUS-000,株式会社くらし日用品,経理部,鈴木 太郎,出納担当,,document-time-fictional-demo
DOC-20210228-0024:ISSUER,DOC-20210228-0024,ISSUER,BUS-000,株式会社くらし日用品,営業管理部,山田 花子,売掛金担当,,document-time-fictional-demo
DOC-20210228-0024:RECIPIENT,DOC-20210228-0024,RECIPIENT,C-20,株式会社久城商事,経理部,高橋 美咲,買掛金担当,,document-time-fictional-demo
DOC-20210415-0008:ISSUER,DOC-20210415-0008,ISSUER,BANK-MIZUHO,みずほ銀行,みずほ本店,入出金通知担当,担当,,document-time-fictional-demo
DOC-20210415-0008:RECIPIENT,DOC-20210415-0008,RECIPIENT,BUS-000,株式会社くらし日用品,経理部,鈴木 太郎,出納担当,,document-time-fictional-demo
DOC-20210228-0025:ISSUER,DOC-20210228-0025,ISSUER,BUS-000,株式会社くらし日用品,営業管理部,山田 花子,売掛金担当,,document-time-fictional-demo
DOC-20210228-0025:RECIPIENT,DOC-20210228-0025,RECIPIENT,C-20,株式会社久城商事,経理部,高橋 美咲,買掛金担当,,document-time-fictional-demo
DOC-20210415-0009:ISSUER,DOC-20210415-0009,ISSUER,BANK-MIZUHO,みずほ銀行,みずほ本店,入出金通知担当,担当,,document-time-fictional-demo
DOC-20210415-0009:RECIPIENT,DOC-20210415-0009,RECIPIENT,BUS-000,株式会社くらし日用品,経理部,鈴木 太郎,出納担当,,document-time-fictional-demo
DOC-20210328-0031:ISSUER,DOC-20210328-0031,ISSUER,BUS-000,株式会社くらし日用品,営業管理部,山田 花子,売掛金担当,,document-time-fictional-demo
DOC-20210328-0031:RECIPIENT,DOC-20210328-0031,RECIPIENT,C-20,株式会社久城商事,経理部,高橋 美咲,買掛金担当,,document-time-fictional-demo
DOC-20210515-0001:ISSUER,DOC-20210515-0001,ISSUER,BANK-MIZUHO,みずほ銀行,みずほ本店,入出金通知担当,担当,,document-time-fictional-demo
DOC-20210515-0001:RECIPIENT,DOC-20210515-0001,RECIPIENT,BUS-000,株式会社くらし日用品,経理部,鈴木 太郎,出納担当,,document-time-fictional-demo
DOC-20210328-0032:ISSUER,DOC-20210328-0032,ISSUER,BUS-000,株式会社くらし日用品,営業管理部,山田 花子,売掛金担当,,document-time-fictional-demo
DOC-20210328-0032:RECIPIENT,DOC-20210328-0032,RECIPIENT,C-20,株式会社久城商事,経理部,高橋 美咲,買掛金担当,,document-time-fictional-demo
DOC-20210515-0002:ISSUER,DOC-20210515-0002,ISSUER,BANK-MIZUHO,みずほ銀行,みずほ本店,入出金通知担当,担当,,document-time-fictional-demo
DOC-20210515-0002:RECIPIENT,DOC-20210515-0002,RECIPIENT,BUS-000,株式会社くらし日用品,経理部,鈴木 太郎,出納担当,,document-time-fictional-demo
DOC-20210328-0033:ISSUER,DOC-20210328-0033,ISSUER,BUS-000,株式会社くらし日用品,営業管理部,山田 花子,売掛金担当,,document-time-fictional-demo
DOC-20210328-0033:RECIPIENT,DOC-20210328-0033,RECIPIENT,C-20,株式会社久城商事,経理部,高橋 美咲,買掛金担当,,document-time-fictional-demo
DOC-20210531-0061:ISSUER,DOC-20210531-0061,ISSUER,C-20,株式会社久城商事,経理部,高橋 美咲,買掛金担当,,document-time-fictional-demo
DOC-20210531-0061:RECIPIENT,DOC-20210531-0061,RECIPIENT,BUS-000,株式会社くらし日用品,営業管理部,山田 花子,売掛金担当,,document-time-fictional-demo
DOC-20210328-0034:ISSUER,DOC-20210328-0034,ISSUER,BUS-000,株式会社くらし日用品,営業管理部,山田 花子,売掛金担当,,document-time-fictional-demo
DOC-20210328-0034:RECIPIENT,DOC-20210328-0034,RECIPIENT,C-21,合同会社たかだ,経理部,佐藤 健一,買掛金担当,,document-time-fictional-demo
DOC-20210520-0002:ISSUER,DOC-20210520-0002,ISSUER,BANK-MIZUHO,みずほ銀行,みずほ本店,入出金通知担当,担当,,document-time-fictional-demo
DOC-20210520-0002:RECIPIENT,DOC-20210520-0002,RECIPIENT,BUS-000,株式会社くらし日用品,経理部,鈴木 太郎,出納担当,,document-time-fictional-demo
DOC-20210328-0035:ISSUER,DOC-20210328-0035,ISSUER,BUS-000,株式会社くらし日用品,営業管理部,山田 花子,売掛金担当,,document-time-fictional-demo
DOC-20210328-0035:RECIPIENT,DOC-20210328-0035,RECIPIENT,C-21,合同会社たかだ,経理部,佐藤 健一,買掛金担当,,document-time-fictional-demo
DOC-20210520-0003:ISSUER,DOC-20210520-0003,ISSUER,BANK-MIZUHO,みずほ銀行,みずほ本店,入出金通知担当,担当,,document-time-fictional-demo
DOC-20210520-0003:RECIPIENT,DOC-20210520-0003,RECIPIENT,BUS-000,株式会社くらし日用品,経理部,鈴木 太郎,出納担当,,document-time-fictional-demo
DOC-20210228-0026:ISSUER,DOC-20210228-0026,ISSUER,BUS-000,株式会社くらし日用品,営業管理部,山田 花子,売掛金担当,,document-time-fictional-demo
DOC-20210228-0026:RECIPIENT,DOC-20210228-0026,RECIPIENT,C-22,株式会社渡辺産業,経理部,鈴木 彩,買掛金担当,,document-time-fictional-demo
DOC-20210405-0001:ISSUER,DOC-20210405-0001,ISSUER,BANK-MIZUHO,みずほ銀行,みずほ本店,入出金通知担当,担当,,document-time-fictional-demo
DOC-20210405-0001:RECIPIENT,DOC-20210405-0001,RECIPIENT,BUS-000,株式会社くらし日用品,経理部,鈴木 太郎,出納担当,,document-time-fictional-demo
DOC-20210228-0027:ISSUER,DOC-20210228-0027,ISSUER,BUS-000,株式会社くらし日用品,営業管理部,山田 花子,売掛金担当,,document-time-fictional-demo
DOC-20210228-0027:RECIPIENT,DOC-20210228-0027,RECIPIENT,C-22,株式会社渡辺産業,経理部,鈴木 彩,買掛金担当,,document-time-fictional-demo
DOC-20210405-0002:ISSUER,DOC-20210405-0002,ISSUER,BANK-MIZUHO,みずほ銀行,みずほ本店,入出金通知担当,担当,,document-time-fictional-demo
DOC-20210405-0002:RECIPIENT,DOC-20210405-0002,RECIPIENT,BUS-000,株式会社くらし日用品,経理部,鈴木 太郎,出納担当,,document-time-fictional-demo
DOC-20210328-0036:ISSUER,DOC-20210328-0036,ISSUER,BUS-000,株式会社くらし日用品,営業管理部,山田 花子,売掛金担当,,document-time-fictional-demo
DOC-20210328-0036:RECIPIENT,DOC-20210328-0036,RECIPIENT,C-22,株式会社渡辺産業,経理部,鈴木 彩,買掛金担当,,document-time-fictional-demo
DOC-20210505-0001:ISSUER,DOC-20210505-0001,ISSUER,BANK-MIZUHO,みずほ銀行,みずほ本店,入出金通知担当,担当,,document-time-fictional-demo
DOC-20210505-0001:RECIPIENT,DOC-20210505-0001,RECIPIENT,BUS-000,株式会社くらし日用品,経理部,鈴木 太郎,出納担当,,document-time-fictional-demo
DOC-20210328-0037:ISSUER,DOC-20210328-0037,ISSUER,BUS-000,株式会社くらし日用品,営業管理部,山田 花子,売掛金担当,,document-time-fictional-demo
DOC-20210328-0037:RECIPIENT,DOC-20210328-0037,RECIPIENT,C-22,株式会社渡辺産業,経理部,鈴木 彩,買掛金担当,,document-time-fictional-demo
DOC-20210505-0002:ISSUER,DOC-20210505-0002,ISSUER,BANK-MIZUHO,みずほ銀行,みずほ本店,入出金通知担当,担当,,document-time-fictional-demo
DOC-20210505-0002:RECIPIENT,DOC-20210505-0002,RECIPIENT,BUS-000,株式会社くらし日用品,経理部,鈴木 太郎,出納担当,,document-time-fictional-demo
DOC-20210328-0038:ISSUER,DOC-20210328-0038,ISSUER,BUS-000,株式会社くらし日用品,営業管理部,山田 花子,売掛金担当,,document-time-fictional-demo
DOC-20210328-0038:RECIPIENT,DOC-20210328-0038,RECIPIENT,C-24,株式会社畠山商事,経理部,伊藤 直子,買掛金担当,,document-time-fictional-demo
DOC-20210531-0070:ISSUER,DOC-20210531-0070,ISSUER,BANK-MIZUHO,みずほ銀行,みずほ本店,入出金通知担当,担当,,document-time-fictional-demo
DOC-20210531-0070:RECIPIENT,DOC-20210531-0070,RECIPIENT,BUS-000,株式会社くらし日用品,経理部,鈴木 太郎,出納担当,,document-time-fictional-demo
DOC-20210328-0039:ISSUER,DOC-20210328-0039,ISSUER,BUS-000,株式会社くらし日用品,営業管理部,山田 花子,売掛金担当,,document-time-fictional-demo
DOC-20210328-0039:RECIPIENT,DOC-20210328-0039,RECIPIENT,C-24,株式会社畠山商事,経理部,伊藤 直子,買掛金担当,,document-time-fictional-demo
DOC-20210531-0071:ISSUER,DOC-20210531-0071,ISSUER,BANK-MIZUHO,みずほ銀行,みずほ本店,入出金通知担当,担当,,document-time-fictional-demo
DOC-20210531-0071:RECIPIENT,DOC-20210531-0071,RECIPIENT,BUS-000,株式会社くらし日用品,経理部,鈴木 太郎,出納担当,,document-time-fictional-demo
DOC-20210228-0028:ISSUER,DOC-20210228-0028,ISSUER,BUS-000,株式会社くらし日用品,営業管理部,山田 花子,売掛金担当,,document-time-fictional-demo
DOC-20210228-0028:RECIPIENT,DOC-20210228-0028,RECIPIENT,C-25,株式会社小林マーケット,経理部,高橋 美咲,買掛金担当,,document-time-fictional-demo
DOC-20210425-0004:ISSUER,DOC-20210425-0004,ISSUER,BANK-MIZUHO,みずほ銀行,みずほ本店,入出金通知担当,担当,,document-time-fictional-demo
DOC-20210425-0004:RECIPIENT,DOC-20210425-0004,RECIPIENT,BUS-000,株式会社くらし日用品,経理部,鈴木 太郎,出納担当,,document-time-fictional-demo
DOC-20210228-0029:ISSUER,DOC-20210228-0029,ISSUER,BUS-000,株式会社くらし日用品,営業管理部,山田 花子,売掛金担当,,document-time-fictional-demo
DOC-20210228-0029:RECIPIENT,DOC-20210228-0029,RECIPIENT,C-25,株式会社小林マーケット,経理部,高橋 美咲,買掛金担当,,document-time-fictional-demo
DOC-20210425-0005:ISSUER,DOC-20210425-0005,ISSUER,BANK-MIZUHO,みずほ銀行,みずほ本店,入出金通知担当,担当,,document-time-fictional-demo
DOC-20210425-0005:RECIPIENT,DOC-20210425-0005,RECIPIENT,BUS-000,株式会社くらし日用品,経理部,鈴木 太郎,出納担当,,document-time-fictional-demo
DOC-20210328-0040:ISSUER,DOC-20210328-0040,ISSUER,BUS-000,株式会社くらし日用品,営業管理部,山田 花子,売掛金担当,,document-time-fictional-demo
DOC-20210328-0040:RECIPIENT,DOC-20210328-0040,RECIPIENT,C-25,株式会社小林マーケット,経理部,高橋 美咲,買掛金担当,,document-time-fictional-demo
DOC-20210525-0004:ISSUER,DOC-20210525-0004,ISSUER,BANK-MIZUHO,みずほ銀行,みずほ本店,入出金通知担当,担当,,document-time-fictional-demo
DOC-20210525-0004:RECIPIENT,DOC-20210525-0004,RECIPIENT,BUS-000,株式会社くらし日用品,経理部,鈴木 太郎,出納担当,,document-time-fictional-demo
DOC-20210328-0041:ISSUER,DOC-20210328-0041,ISSUER,BUS-000,株式会社くらし日用品,営業管理部,山田 花子,売掛金担当,,document-time-fictional-demo
DOC-20210328-0041:RECIPIENT,DOC-20210328-0041,RECIPIENT,C-25,株式会社小林マーケット,経理部,高橋 美咲,買掛金担当,,document-time-fictional-demo
DOC-20210525-0005:ISSUER,DOC-20210525-0005,ISSUER,BANK-MIZUHO,みずほ銀行,みずほ本店,入出金通知担当,担当,,document-time-fictional-demo
DOC-20210525-0005:RECIPIENT,DOC-20210525-0005,RECIPIENT,BUS-000,株式会社くらし日用品,経理部,鈴木 太郎,出納担当,,document-time-fictional-demo
DOC-20210328-0042:ISSUER,DOC-20210328-0042,ISSUER,BUS-000,株式会社くらし日用品,営業管理部,山田 花子,売掛金担当,,document-time-fictional-demo
DOC-20210328-0042:RECIPIENT,DOC-20210328-0042,RECIPIENT,C-25,株式会社小林マーケット,経理部,高橋 美咲,買掛金担当,,document-time-fictional-demo
DOC-20210531-0053:ISSUER,DOC-20210531-0053,ISSUER,C-25,株式会社小林マーケット,経理部,高橋 美咲,買掛金担当,,document-time-fictional-demo
DOC-20210531-0053:RECIPIENT,DOC-20210531-0053,RECIPIENT,BUS-000,株式会社くらし日用品,営業管理部,山田 花子,売掛金担当,,document-time-fictional-demo
